sample_name,source_image,input_json,feature_file,metadata_file,selfcheck_polygon_file,selfcheck_visual_file
180,180.png,180_layer_polygons.json,features/180_features.npz,metadata/180_metadata.json,selfcheck_polygons/180_reconstructed_from_sdf.json,selfcheck_visuals/180_selfcheck_overlay.png
181,181.png,181_layer_polygons.json,features/181_features.npz,metadata/181_metadata.json,selfcheck_polygons/181_reconstructed_from_sdf.json,selfcheck_visuals/181_selfcheck_overlay.png
182,182.png,182_layer_polygons.json,features/182_features.npz,metadata/182_metadata.json,selfcheck_polygons/182_reconstructed_from_sdf.json,selfcheck_visuals/182_selfcheck_overlay.png
183,183.png,183_layer_polygons.json,features/183_features.npz,metadata/183_metadata.json,selfcheck_polygons/183_reconstructed_from_sdf.json,selfcheck_visuals/183_selfcheck_overlay.png
184,184.png,184_layer_polygons.json,features/184_features.npz,metadata/184_metadata.json,selfcheck_polygons/184_reconstructed_from_sdf.json,selfcheck_visuals/184_selfcheck_overlay.png
185,185.png,185_layer_polygons.json,features/185_features.npz,metadata/185_metadata.json,selfcheck_polygons/185_reconstructed_from_sdf.json,selfcheck_visuals/185_selfcheck_overlay.png
186,186.png,186_layer_polygons.json,features/186_features.npz,metadata/186_metadata.json,selfcheck_polygons/186_reconstructed_from_sdf.json,selfcheck_visuals/186_selfcheck_overlay.png
187,187.png,187_layer_polygons.json,features/187_features.npz,metadata/187_metadata.json,selfcheck_polygons/187_reconstructed_from_sdf.json,selfcheck_visuals/187_selfcheck_overlay.png
188,188.png,188_layer_polygons.json,features/188_features.npz,metadata/188_metadata.json,selfcheck_polygons/188_reconstructed_from_sdf.json,selfcheck_visuals/188_selfcheck_overlay.png
189,189.png,189_layer_polygons.json,features/189_features.npz,metadata/189_metadata.json,selfcheck_polygons/189_reconstructed_from_sdf.json,selfcheck_visuals/189_selfcheck_overlay.png
18,18.png,18_layer_polygons.json,features/18_features.npz,metadata/18_metadata.json,selfcheck_polygons/18_reconstructed_from_sdf.json,selfcheck_visuals/18_selfcheck_overlay.png
190,190.png,190_layer_polygons.json,features/190_features.npz,metadata/190_metadata.json,selfcheck_polygons/190_reconstructed_from_sdf.json,selfcheck_visuals/190_selfcheck_overlay.png
191,191.png,191_layer_polygons.json,features/191_features.npz,metadata/191_metadata.json,selfcheck_polygons/191_reconstructed_from_sdf.json,selfcheck_visuals/191_selfcheck_overlay.png
192,192.png,192_layer_polygons.json,features/192_features.npz,metadata/192_metadata.json,selfcheck_polygons/192_reconstructed_from_sdf.json,selfcheck_visuals/192_selfcheck_overlay.png
193,193.png,193_layer_polygons.json,features/193_features.npz,metadata/193_metadata.json,selfcheck_polygons/193_reconstructed_from_sdf.json,selfcheck_visuals/193_selfcheck_overlay.png
194,194.png,194_layer_polygons.json,features/194_features.npz,metadata/194_metadata.json,selfcheck_polygons/194_reconstructed_from_sdf.json,selfcheck_visuals/194_selfcheck_overlay.png
195,195.png,195_layer_polygons.json,features/195_features.npz,metadata/195_metadata.json,selfcheck_polygons/195_reconstructed_from_sdf.json,selfcheck_visuals/195_selfcheck_overlay.png
196,196.png,196_layer_polygons.json,features/196_features.npz,metadata/196_metadata.json,selfcheck_polygons/196_reconstructed_from_sdf.json,selfcheck_visuals/196_selfcheck_overlay.png
197,197.png,197_layer_polygons.json,features/197_features.npz,metadata/197_metadata.json,selfcheck_polygons/197_reconstructed_from_sdf.json,selfcheck_visuals/197_selfcheck_overlay.png
198,198.png,198_layer_polygons.json,features/198_features.npz,metadata/198_metadata.json,selfcheck_polygons/198_reconstructed_from_sdf.json,selfcheck_visuals/198_selfcheck_overlay.png
199,199.png,199_layer_polygons.json,features/199_features.npz,metadata/199_metadata.json,selfcheck_polygons/199_reconstructed_from_sdf.json,selfcheck_visuals/199_selfcheck_overlay.png
19,19.png,19_layer_polygons.json,features/19_features.npz,metadata/19_metadata.json,selfcheck_polygons/19_reconstructed_from_sdf.json,selfcheck_visuals/19_selfcheck_overlay.png
1,1.png,1_layer_polygons.json,features/1_features.npz,metadata/1_metadata.json,selfcheck_polygons/1_reconstructed_from_sdf.json,selfcheck_visuals/1_selfcheck_overlay.png
200,200.png,200_layer_polygons.json,features/200_features.npz,metadata/200_metadata.json,selfcheck_polygons/200_reconstructed_from_sdf.json,selfcheck_visuals/200_selfcheck_overlay.png
201,201.png,201_layer_polygons.json,features/201_features.npz,metadata/201_metadata.json,selfcheck_polygons/201_reconstructed_from_sdf.json,selfcheck_visuals/201_selfcheck_overlay.png
202,202.png,202_layer_polygons.json,features/202_features.npz,metadata/202_metadata.json,selfcheck_polygons/202_reconstructed_from_sdf.json,selfcheck_visuals/202_selfcheck_overlay.png
203,203.png,203_layer_polygons.json,features/203_features.npz,metadata/203_metadata.json,selfcheck_polygons/203_reconstructed_from_sdf.json,selfcheck_visuals/203_selfcheck_overlay.png
204,204.png,204_layer_polygons.json,features/204_features.npz,metadata/204_metadata.json,selfcheck_polygons/204_reconstructed_from_sdf.json,selfcheck_visuals/204_selfcheck_overlay.png
205,205.png,205_layer_polygons.json,features/205_features.npz,metadata/205_metadata.json,selfcheck_polygons/205_reconstructed_from_sdf.json,selfcheck_visuals/205_selfcheck_overlay.png
206,206.png,206_layer_polygons.json,features/206_features.npz,metadata/206_metadata.json,selfcheck_polygons/206_reconstructed_from_sdf.json,selfcheck_visuals/206_selfcheck_overlay.png
207,207.png,207_layer_polygons.json,features/207_features.npz,metadata/207_metadata.json,selfcheck_polygons/207_reconstructed_from_sdf.json,selfcheck_visuals/207_selfcheck_overlay.png
208,208.png,208_layer_polygons.json,features/208_features.npz,metadata/208_metadata.json,selfcheck_polygons/208_reconstructed_from_sdf.json,selfcheck_visuals/208_selfcheck_overlay.png
209,209.png,209_layer_polygons.json,features/209_features.npz,metadata/209_metadata.json,selfcheck_polygons/209_reconstructed_from_sdf.json,selfcheck_visuals/209_selfcheck_overlay.png
20,20.png,20_layer_polygons.json,features/20_features.npz,metadata/20_metadata.json,selfcheck_polygons/20_reconstructed_from_sdf.json,selfcheck_visuals/20_selfcheck_overlay.png
210,210.png,210_layer_polygons.json,features/210_features.npz,metadata/210_metadata.json,selfcheck_polygons/210_reconstructed_from_sdf.json,selfcheck_visuals/210_selfcheck_overlay.png
211,211.png,211_layer_polygons.json,features/211_features.npz,metadata/211_metadata.json,selfcheck_polygons/211_reconstructed_from_sdf.json,selfcheck_visuals/211_selfcheck_overlay.png
212,212.png,212_layer_polygons.json,features/212_features.npz,metadata/212_metadata.json,selfcheck_polygons/212_reconstructed_from_sdf.json,selfcheck_visuals/212_selfcheck_overlay.png
213,213.png,213_layer_polygons.json,features/213_features.npz,metadata/213_metadata.json,selfcheck_polygons/213_reconstructed_from_sdf.json,selfcheck_visuals/213_selfcheck_overlay.png
214,214.png,214_layer_polygons.json,features/214_features.npz,metadata/214_metadata.json,selfcheck_polygons/214_reconstructed_from_sdf.json,selfcheck_visuals/214_selfcheck_overlay.png
215,215.png,215_layer_polygons.json,features/215_features.npz,metadata/215_metadata.json,selfcheck_polygons/215_reconstructed_from_sdf.json,selfcheck_visuals/215_selfcheck_overlay.png
216,216.png,216_layer_polygons.json,features/216_features.npz,metadata/216_metadata.json,selfcheck_polygons/216_reconstructed_from_sdf.json,selfcheck_visuals/216_selfcheck_overlay.png
217,217.png,217_layer_polygons.json,features/217_features.npz,metadata/217_metadata.json,selfcheck_polygons/217_reconstructed_from_sdf.json,selfcheck_visuals/217_selfcheck_overlay.png
218,218.png,218_layer_polygons.json,features/218_features.npz,metadata/218_metadata.json,selfcheck_polygons/218_reconstructed_from_sdf.json,selfcheck_visuals/218_selfcheck_overlay.png
219,219.png,219_layer_polygons.json,features/219_features.npz,metadata/219_metadata.json,selfcheck_polygons/219_reconstructed_from_sdf.json,selfcheck_visuals/219_selfcheck_overlay.png
21,21.png,21_layer_polygons.json,features/21_features.npz,metadata/21_metadata.json,selfcheck_polygons/21_reconstructed_from_sdf.json,selfcheck_visuals/21_selfcheck_overlay.png
220,220.png,220_layer_polygons.json,features/220_features.npz,metadata/220_metadata.json,selfcheck_polygons/220_reconstructed_from_sdf.json,selfcheck_visuals/220_selfcheck_overlay.png
221,221.png,221_layer_polygons.json,features/221_features.npz,metadata/221_metadata.json,selfcheck_polygons/221_reconstructed_from_sdf.json,selfcheck_visuals/221_selfcheck_overlay.png
222,222.png,222_layer_polygons.json,features/222_features.npz,metadata/222_metadata.json,selfcheck_polygons/222_reconstructed_from_sdf.json,selfcheck_visuals/222_selfcheck_overlay.png
223,223.png,223_layer_polygons.json,features/223_features.npz,metadata/223_metadata.json,selfcheck_polygons/223_reconstructed_from_sdf.json,selfcheck_visuals/223_selfcheck_overlay.png
224,224.png,224_layer_polygons.json,features/224_features.npz,metadata/224_metadata.json,selfcheck_polygons/224_reconstructed_from_sdf.json,selfcheck_visuals/224_selfcheck_overlay.png
225,225.png,225_layer_polygons.json,features/225_features.npz,metadata/225_metadata.json,selfcheck_polygons/225_reconstructed_from_sdf.json,selfcheck_visuals/225_selfcheck_overlay.png
226,226.png,226_layer_polygons.json,features/226_features.npz,metadata/226_metadata.json,selfcheck_polygons/226_reconstructed_from_sdf.json,selfcheck_visuals/226_selfcheck_overlay.png
227,227.png,227_layer_polygons.json,features/227_features.npz,metadata/227_metadata.json,selfcheck_polygons/227_reconstructed_from_sdf.json,selfcheck_visuals/227_selfcheck_overlay.png
228,228.png,228_layer_polygons.json,features/228_features.npz,metadata/228_metadata.json,selfcheck_polygons/228_reconstructed_from_sdf.json,selfcheck_visuals/228_selfcheck_overlay.png
229,229.png,229_layer_polygons.json,features/229_features.npz,metadata/229_metadata.json,selfcheck_polygons/229_reconstructed_from_sdf.json,selfcheck_visuals/229_selfcheck_overlay.png
22,22.png,22_layer_polygons.json,features/22_features.npz,metadata/22_metadata.json,selfcheck_polygons/22_reconstructed_from_sdf.json,selfcheck_visuals/22_selfcheck_overlay.png
230,230.png,230_layer_polygons.json,features/230_features.npz,metadata/230_metadata.json,selfcheck_polygons/230_reconstructed_from_sdf.json,selfcheck_visuals/230_selfcheck_overlay.png
231,231.png,231_layer_polygons.json,features/231_features.npz,metadata/231_metadata.json,selfcheck_polygons/231_reconstructed_from_sdf.json,selfcheck_visuals/231_selfcheck_overlay.png
232,232.png,232_layer_polygons.json,features/232_features.npz,metadata/232_metadata.json,selfcheck_polygons/232_reconstructed_from_sdf.json,selfcheck_visuals/232_selfcheck_overlay.png
233,233.png,233_layer_polygons.json,features/233_features.npz,metadata/233_metadata.json,selfcheck_polygons/233_reconstructed_from_sdf.json,selfcheck_visuals/233_selfcheck_overlay.png
234,234.png,234_layer_polygons.json,features/234_features.npz,metadata/234_metadata.json,selfcheck_polygons/234_reconstructed_from_sdf.json,selfcheck_visuals/234_selfcheck_overlay.png
235,235.png,235_layer_polygons.json,features/235_features.npz,metadata/235_metadata.json,selfcheck_polygons/235_reconstructed_from_sdf.json,selfcheck_visuals/235_selfcheck_overlay.png
236,236.png,236_layer_polygons.json,features/236_features.npz,metadata/236_metadata.json,selfcheck_polygons/236_reconstructed_from_sdf.json,selfcheck_visuals/236_selfcheck_overlay.png
237,237.png,237_layer_polygons.json,features/237_features.npz,metadata/237_metadata.json,selfcheck_polygons/237_reconstructed_from_sdf.json,selfcheck_visuals/237_selfcheck_overlay.png
238,238.png,238_layer_polygons.json,features/238_features.npz,metadata/238_metadata.json,selfcheck_polygons/238_reconstructed_from_sdf.json,selfcheck_visuals/238_selfcheck_overlay.png
239,239.png,239_layer_polygons.json,features/239_features.npz,metadata/239_metadata.json,selfcheck_polygons/239_reconstructed_from_sdf.json,selfcheck_visuals/239_selfcheck_overlay.png
23,23.png,23_layer_polygons.json,features/23_features.npz,metadata/23_metadata.json,selfcheck_polygons/23_reconstructed_from_sdf.json,selfcheck_visuals/23_selfcheck_overlay.png
240,240.png,240_layer_polygons.json,features/240_features.npz,metadata/240_metadata.json,selfcheck_polygons/240_reconstructed_from_sdf.json,selfcheck_visuals/240_selfcheck_overlay.png
241,241.png,241_layer_polygons.json,features/241_features.npz,metadata/241_metadata.json,selfcheck_polygons/241_reconstructed_from_sdf.json,selfcheck_visuals/241_selfcheck_overlay.png
242,242.png,242_layer_polygons.json,features/242_features.npz,metadata/242_metadata.json,selfcheck_polygons/242_reconstructed_from_sdf.json,selfcheck_visuals/242_selfcheck_overlay.png
243,243.png,243_layer_polygons.json,features/243_features.npz,metadata/243_metadata.json,selfcheck_polygons/243_reconstructed_from_sdf.json,selfcheck_visuals/243_selfcheck_overlay.png
244,244.png,244_layer_polygons.json,features/244_features.npz,metadata/244_metadata.json,selfcheck_polygons/244_reconstructed_from_sdf.json,selfcheck_visuals/244_selfcheck_overlay.png
245,245.png,245_layer_polygons.json,features/245_features.npz,metadata/245_metadata.json,selfcheck_polygons/245_reconstructed_from_sdf.json,selfcheck_visuals/245_selfcheck_overlay.png
246,246.png,246_layer_polygons.json,features/246_features.npz,metadata/246_metadata.json,selfcheck_polygons/246_reconstructed_from_sdf.json,selfcheck_visuals/246_selfcheck_overlay.png
247,247.png,247_layer_polygons.json,features/247_features.npz,metadata/247_metadata.json,selfcheck_polygons/247_reconstructed_from_sdf.json,selfcheck_visuals/247_selfcheck_overlay.png
248,248.png,248_layer_polygons.json,features/248_features.npz,metadata/248_metadata.json,selfcheck_polygons/248_reconstructed_from_sdf.json,selfcheck_visuals/248_selfcheck_overlay.png
249,249.png,249_layer_polygons.json,features/249_features.npz,metadata/249_metadata.json,selfcheck_polygons/249_reconstructed_from_sdf.json,selfcheck_visuals/249_selfcheck_overlay.png
24,24.png,24_layer_polygons.json,features/24_features.npz,metadata/24_metadata.json,selfcheck_polygons/24_reconstructed_from_sdf.json,selfcheck_visuals/24_selfcheck_overlay.png
250,250.png,250_layer_polygons.json,features/250_features.npz,metadata/250_metadata.json,selfcheck_polygons/250_reconstructed_from_sdf.json,selfcheck_visuals/250_selfcheck_overlay.png
251,251.png,251_layer_polygons.json,features/251_features.npz,metadata/251_metadata.json,selfcheck_polygons/251_reconstructed_from_sdf.json,selfcheck_visuals/251_selfcheck_overlay.png
252,252.png,252_layer_polygons.json,features/252_features.npz,metadata/252_metadata.json,selfcheck_polygons/252_reconstructed_from_sdf.json,selfcheck_visuals/252_selfcheck_overlay.png
253,253.png,253_layer_polygons.json,features/253_features.npz,metadata/253_metadata.json,selfcheck_polygons/253_reconstructed_from_sdf.json,selfcheck_visuals/253_selfcheck_overlay.png
254,254.png,254_layer_polygons.json,features/254_features.npz,metadata/254_metadata.json,selfcheck_polygons/254_reconstructed_from_sdf.json,selfcheck_visuals/254_selfcheck_overlay.png
255,255.png,255_layer_polygons.json,features/255_features.npz,metadata/255_metadata.json,selfcheck_polygons/255_reconstructed_from_sdf.json,selfcheck_visuals/255_selfcheck_overlay.png
256,256.png,256_layer_polygons.json,features/256_features.npz,metadata/256_metadata.json,selfcheck_polygons/256_reconstructed_from_sdf.json,selfcheck_visuals/256_selfcheck_overlay.png
257,257.png,257_layer_polygons.json,features/257_features.npz,metadata/257_metadata.json,selfcheck_polygons/257_reconstructed_from_sdf.json,selfcheck_visuals/257_selfcheck_overlay.png
258,258.png,258_layer_polygons.json,features/258_features.npz,metadata/258_metadata.json,selfcheck_polygons/258_reconstructed_from_sdf.json,selfcheck_visuals/258_selfcheck_overlay.png
259,259.png,259_layer_polygons.json,features/259_features.npz,metadata/259_metadata.json,selfcheck_polygons/259_reconstructed_from_sdf.json,selfcheck_visuals/259_selfcheck_overlay.png
25,25.png,25_layer_polygons.json,features/25_features.npz,metadata/25_metadata.json,selfcheck_polygons/25_reconstructed_from_sdf.json,selfcheck_visuals/25_selfcheck_overlay.png
260,260.png,260_layer_polygons.json,features/260_features.npz,metadata/260_metadata.json,selfcheck_polygons/260_reconstructed_from_sdf.json,selfcheck_visuals/260_selfcheck_overlay.png
261,261.png,261_layer_polygons.json,features/261_features.npz,metadata/261_metadata.json,selfcheck_polygons/261_reconstructed_from_sdf.json,selfcheck_visuals/261_selfcheck_overlay.png
262,262.png,262_layer_polygons.json,features/262_features.npz,metadata/262_metadata.json,selfcheck_polygons/262_reconstructed_from_sdf.json,selfcheck_visuals/262_selfcheck_overlay.png
263,263.png,263_layer_polygons.json,features/263_features.npz,metadata/263_metadata.json,selfcheck_polygons/263_reconstructed_from_sdf.json,selfcheck_visuals/263_selfcheck_overlay.png
264,264.png,264_layer_polygons.json,features/264_features.npz,metadata/264_metadata.json,selfcheck_polygons/264_reconstructed_from_sdf.json,selfcheck_visuals/264_selfcheck_overlay.png
265,265.png,265_layer_polygons.json,features/265_features.npz,metadata/265_metadata.json,selfcheck_polygons/265_reconstructed_from_sdf.json,selfcheck_visuals/265_selfcheck_overlay.png
266,266.png,266_layer_polygons.json,features/266_features.npz,metadata/266_metadata.json,selfcheck_polygons/266_reconstructed_from_sdf.json,selfcheck_visuals/266_selfcheck_overlay.png
267,267.png,267_layer_polygons.json,features/267_features.npz,metadata/267_metadata.json,selfcheck_polygons/267_reconstructed_from_sdf.json,selfcheck_visuals/267_selfcheck_overlay.png
268,268.png,268_layer_polygons.json,features/268_features.npz,metadata/268_metadata.json,selfcheck_polygons/268_reconstructed_from_sdf.json,selfcheck_visuals/268_selfcheck_overlay.png
269,269.png,269_layer_polygons.json,features/269_features.npz,metadata/269_metadata.json,selfcheck_polygons/269_reconstructed_from_sdf.json,selfcheck_visuals/269_selfcheck_overlay.png
26,26.png,26_layer_polygons.json,features/26_features.npz,metadata/26_metadata.json,selfcheck_polygons/26_reconstructed_from_sdf.json,selfcheck_visuals/26_selfcheck_overlay.png
270,270.png,270_layer_polygons.json,features/270_features.npz,metadata/270_metadata.json,selfcheck_polygons/270_reconstructed_from_sdf.json,selfcheck_visuals/270_selfcheck_overlay.png
271,271.png,271_layer_polygons.json,features/271_features.npz,metadata/271_metadata.json,selfcheck_polygons/271_reconstructed_from_sdf.json,selfcheck_visuals/271_selfcheck_overlay.png
272,272.png,272_layer_polygons.json,features/272_features.npz,metadata/272_metadata.json,selfcheck_polygons/272_reconstructed_from_sdf.json,selfcheck_visuals/272_selfcheck_overlay.png
273,273.png,273_layer_polygons.json,features/273_features.npz,metadata/273_metadata.json,selfcheck_polygons/273_reconstructed_from_sdf.json,selfcheck_visuals/273_selfcheck_overlay.png
274,274.png,274_layer_polygons.json,features/274_features.npz,metadata/274_metadata.json,selfcheck_polygons/274_reconstructed_from_sdf.json,selfcheck_visuals/274_selfcheck_overlay.png
275,275.png,275_layer_polygons.json,features/275_features.npz,metadata/275_metadata.json,selfcheck_polygons/275_reconstructed_from_sdf.json,selfcheck_visuals/275_selfcheck_overlay.png
276,276.png,276_layer_polygons.json,features/276_features.npz,metadata/276_metadata.json,selfcheck_polygons/276_reconstructed_from_sdf.json,selfcheck_visuals/276_selfcheck_overlay.png
277,277.png,277_layer_polygons.json,features/277_features.npz,metadata/277_metadata.json,selfcheck_polygons/277_reconstructed_from_sdf.json,selfcheck_visuals/277_selfcheck_overlay.png
278,278.png,278_layer_polygons.json,features/278_features.npz,metadata/278_metadata.json,selfcheck_polygons/278_reconstructed_from_sdf.json,selfcheck_visuals/278_selfcheck_overlay.png
279,279.png,279_layer_polygons.json,features/279_features.npz,metadata/279_metadata.json,selfcheck_polygons/279_reconstructed_from_sdf.json,selfcheck_visuals/279_selfcheck_overlay.png
27,27.png,27_layer_polygons.json,features/27_features.npz,metadata/27_metadata.json,selfcheck_polygons/27_reconstructed_from_sdf.json,selfcheck_visuals/27_selfcheck_overlay.png
280,280.png,280_layer_polygons.json,features/280_features.npz,metadata/280_metadata.json,selfcheck_polygons/280_reconstructed_from_sdf.json,selfcheck_visuals/280_selfcheck_overlay.png
281,281.png,281_layer_polygons.json,features/281_features.npz,metadata/281_metadata.json,selfcheck_polygons/281_reconstructed_from_sdf.json,selfcheck_visuals/281_selfcheck_overlay.png
282,282.png,282_layer_polygons.json,features/282_features.npz,metadata/282_metadata.json,selfcheck_polygons/282_reconstructed_from_sdf.json,selfcheck_visuals/282_selfcheck_overlay.png
283,283.png,283_layer_polygons.json,features/283_features.npz,metadata/283_metadata.json,selfcheck_polygons/283_reconstructed_from_sdf.json,selfcheck_visuals/283_selfcheck_overlay.png
284,284.png,284_layer_polygons.json,features/284_features.npz,metadata/284_metadata.json,selfcheck_polygons/284_reconstructed_from_sdf.json,selfcheck_visuals/284_selfcheck_overlay.png
285,285.png,285_layer_polygons.json,features/285_features.npz,metadata/285_metadata.json,selfcheck_polygons/285_reconstructed_from_sdf.json,selfcheck_visuals/285_selfcheck_overlay.png
286,286.png,286_layer_polygons.json,features/286_features.npz,metadata/286_metadata.json,selfcheck_polygons/286_reconstructed_from_sdf.json,selfcheck_visuals/286_selfcheck_overlay.png
287,287.png,287_layer_polygons.json,features/287_features.npz,metadata/287_metadata.json,selfcheck_polygons/287_reconstructed_from_sdf.json,selfcheck_visuals/287_selfcheck_overlay.png
288,288.png,288_layer_polygons.json,features/288_features.npz,metadata/288_metadata.json,selfcheck_polygons/288_reconstructed_from_sdf.json,selfcheck_visuals/288_selfcheck_overlay.png
289,289.png,289_layer_polygons.json,features/289_features.npz,metadata/289_metadata.json,selfcheck_polygons/289_reconstructed_from_sdf.json,selfcheck_visuals/289_selfcheck_overlay.png
28,28.png,28_layer_polygons.json,features/28_features.npz,metadata/28_metadata.json,selfcheck_polygons/28_reconstructed_from_sdf.json,selfcheck_visuals/28_selfcheck_overlay.png
290,290.png,290_layer_polygons.json,features/290_features.npz,metadata/290_metadata.json,selfcheck_polygons/290_reconstructed_from_sdf.json,selfcheck_visuals/290_selfcheck_overlay.png
291,291.png,291_layer_polygons.json,features/291_features.npz,metadata/291_metadata.json,selfcheck_polygons/291_reconstructed_from_sdf.json,selfcheck_visuals/291_selfcheck_overlay.png
292,292.png,292_layer_polygons.json,features/292_features.npz,metadata/292_metadata.json,selfcheck_polygons/292_reconstructed_from_sdf.json,selfcheck_visuals/292_selfcheck_overlay.png
293,293.png,293_layer_polygons.json,features/293_features.npz,metadata/293_metadata.json,selfcheck_polygons/293_reconstructed_from_sdf.json,selfcheck_visuals/293_selfcheck_overlay.png
294,294.png,294_layer_polygons.json,features/294_features.npz,metadata/294_metadata.json,selfcheck_polygons/294_reconstructed_from_sdf.json,selfcheck_visuals/294_selfcheck_overlay.png
295,295.png,295_layer_polygons.json,features/295_features.npz,metadata/295_metadata.json,selfcheck_polygons/295_reconstructed_from_sdf.json,selfcheck_visuals/295_selfcheck_overlay.png
296,296.png,296_layer_polygons.json,features/296_features.npz,metadata/296_metadata.json,selfcheck_polygons/296_reconstructed_from_sdf.json,selfcheck_visuals/296_selfcheck_overlay.png
297,297.png,297_layer_polygons.json,features/297_features.npz,metadata/297_metadata.json,selfcheck_polygons/297_reconstructed_from_sdf.json,selfcheck_visuals/297_selfcheck_overlay.png
298,298.png,298_layer_polygons.json,features/298_features.npz,metadata/298_metadata.json,selfcheck_polygons/298_reconstructed_from_sdf.json,selfcheck_visuals/298_selfcheck_overlay.png
299,299.png,299_layer_polygons.json,features/299_features.npz,metadata/299_metadata.json,selfcheck_polygons/299_reconstructed_from_sdf.json,selfcheck_visuals/299_selfcheck_overlay.png
29,29.png,29_layer_polygons.json,features/29_features.npz,metadata/29_metadata.json,selfcheck_polygons/29_reconstructed_from_sdf.json,selfcheck_visuals/29_selfcheck_overlay.png
2,2.png,2_layer_polygons.json,features/2_features.npz,metadata/2_metadata.json,selfcheck_polygons/2_reconstructed_from_sdf.json,selfcheck_visuals/2_selfcheck_overlay.png
300,300.png,300_layer_polygons.json,features/300_features.npz,metadata/300_metadata.json,selfcheck_polygons/300_reconstructed_from_sdf.json,selfcheck_visuals/300_selfcheck_overlay.png
301,301.png,301_layer_polygons.json,features/301_features.npz,metadata/301_metadata.json,selfcheck_polygons/301_reconstructed_from_sdf.json,selfcheck_visuals/301_selfcheck_overlay.png
302,302.png,302_layer_polygons.json,features/302_features.npz,metadata/302_metadata.json,selfcheck_polygons/302_reconstructed_from_sdf.json,selfcheck_visuals/302_selfcheck_overlay.png
303,303.png,303_layer_polygons.json,features/303_features.npz,metadata/303_metadata.json,selfcheck_polygons/303_reconstructed_from_sdf.json,selfcheck_visuals/303_selfcheck_overlay.png
304,304.png,304_layer_polygons.json,features/304_features.npz,metadata/304_metadata.json,selfcheck_polygons/304_reconstructed_from_sdf.json,selfcheck_visuals/304_selfcheck_overlay.png
305,305.png,305_layer_polygons.json,features/305_features.npz,metadata/305_metadata.json,selfcheck_polygons/305_reconstructed_from_sdf.json,selfcheck_visuals/305_selfcheck_overlay.png
306,306.png,306_layer_polygons.json,features/306_features.npz,metadata/306_metadata.json,selfcheck_polygons/306_reconstructed_from_sdf.json,selfcheck_visuals/306_selfcheck_overlay.png
307,307.png,307_layer_polygons.json,features/307_features.npz,metadata/307_metadata.json,selfcheck_polygons/307_reconstructed_from_sdf.json,selfcheck_visuals/307_selfcheck_overlay.png
308,308.png,308_layer_polygons.json,features/308_features.npz,metadata/308_metadata.json,selfcheck_polygons/308_reconstructed_from_sdf.json,selfcheck_visuals/308_selfcheck_overlay.png
309,309.png,309_layer_polygons.json,features/309_features.npz,metadata/309_metadata.json,selfcheck_polygons/309_reconstructed_from_sdf.json,selfcheck_visuals/309_selfcheck_overlay.png
30,30.png,30_layer_polygons.json,features/30_features.npz,metadata/30_metadata.json,selfcheck_polygons/30_reconstructed_from_sdf.json,selfcheck_visuals/30_selfcheck_overlay.png
310,310.png,310_layer_polygons.json,features/310_features.npz,metadata/310_metadata.json,selfcheck_polygons/310_reconstructed_from_sdf.json,selfcheck_visuals/310_selfcheck_overlay.png
311,311.png,311_layer_polygons.json,features/311_features.npz,metadata/311_metadata.json,selfcheck_polygons/311_reconstructed_from_sdf.json,selfcheck_visuals/311_selfcheck_overlay.png
312,312.png,312_layer_polygons.json,features/312_features.npz,metadata/312_metadata.json,selfcheck_polygons/312_reconstructed_from_sdf.json,selfcheck_visuals/312_selfcheck_overlay.png
313,313.png,313_layer_polygons.json,features/313_features.npz,metadata/313_metadata.json,selfcheck_polygons/313_reconstructed_from_sdf.json,selfcheck_visuals/313_selfcheck_overlay.png
314,314.png,314_layer_polygons.json,features/314_features.npz,metadata/314_metadata.json,selfcheck_polygons/314_reconstructed_from_sdf.json,selfcheck_visuals/314_selfcheck_overlay.png
315,315.png,315_layer_polygons.json,features/315_features.npz,metadata/315_metadata.json,selfcheck_polygons/315_reconstructed_from_sdf.json,selfcheck_visuals/315_selfcheck_overlay.png
316,316.png,316_layer_polygons.json,features/316_features.npz,metadata/316_metadata.json,selfcheck_polygons/316_reconstructed_from_sdf.json,selfcheck_visuals/316_selfcheck_overlay.png
317,317.png,317_layer_polygons.json,features/317_features.npz,metadata/317_metadata.json,selfcheck_polygons/317_reconstructed_from_sdf.json,selfcheck_visuals/317_selfcheck_overlay.png
318,318.png,318_layer_polygons.json,features/318_features.npz,metadata/318_metadata.json,selfcheck_polygons/318_reconstructed_from_sdf.json,selfcheck_visuals/318_selfcheck_overlay.png
319,319.png,319_layer_polygons.json,features/319_features.npz,metadata/319_metadata.json,selfcheck_polygons/319_reconstructed_from_sdf.json,selfcheck_visuals/319_selfcheck_overlay.png
31,31.png,31_layer_polygons.json,features/31_features.npz,metadata/31_metadata.json,selfcheck_polygons/31_reconstructed_from_sdf.json,selfcheck_visuals/31_selfcheck_overlay.png
320,320.png,320_layer_polygons.json,features/320_features.npz,metadata/320_metadata.json,selfcheck_polygons/320_reconstructed_from_sdf.json,selfcheck_visuals/320_selfcheck_overlay.png
321,321.png,321_layer_polygons.json,features/321_features.npz,metadata/321_metadata.json,selfcheck_polygons/321_reconstructed_from_sdf.json,selfcheck_visuals/321_selfcheck_overlay.png
